source,target,weight
Nucleus,C6orf132,-0.276025860557851
Nucleus,CATSPER2,4.02404058325418
Nucleus,VMAC,0.9923684587364
Nucleus,ADCK3,3.44931959604377
Nucleus,DHX36,2.91794937547927
Nucleus,TFAP4,3.02983449751187
Nucleus,TEX264,4.42294116553451
Nucleus,GAB1,0.679918653096582
Nucleus,AP4S1,0.822494154886042
Nucleus,TBC1D19,1.45074116624272
Nucleus,SLCO4C1,0.0160965820975069
Nucleus,TEX10,5.30755574664318
Nucleus,SLC2A11,3.83185202069755
Nucleus,SMIM14,-0.373368958380987
Nucleus,AKAP3,-0.489062553841017
Nucleus,ECI2,3.5411819076455
Nucleus,ALG14,1.38322235032411
Nucleus,SCHIP1,3.52905445523516
Nucleus,CROCCP3,3.99768953182958
Nucleus,IAH1,4.21041097558019
Nucleus,MKLN1,1.79261551281086
Nucleus,PCCB,2.00408809243751
Nucleus,SFTPB,0.376426704555889
Nucleus,TAGLN,2.59781723586405
Nucleus,ARHGEF1,4.65150807629264
Nucleus,SPATC1,0.150307505964837
Nucleus,TTC30A,0.0600164551164813
Nucleus,RYR1,0.284551036229306
Nucleus,PCDHGB7,0.557694659739294
Nucleus,COPS8,3.0194581000794
Nucleus,CCDC79,0.703509224003374
Nucleus,PLXNA2,0.569378580739009
Nucleus,ZNF624,0.651085747023844
Nucleus,COX4I1,4.22850547015934
Nucleus,INHBC,1.07809290384477
Nucleus,HSPA2,-0.60565844917929
Nucleus,GTF2IP7,1.28617325585276
Nucleus,MANSC1,0.96173575643111
Nucleus,BRAFP1,-0.0333449503055504
Nucleus,SREK1,5.98306936945152
Nucleus,STK33,4.67184187803376
Nucleus,SHANK2,0.35880135014177
Nucleus,USP51,0.102105170461637
Nucleus,MAP7D2,-0.628847677088355
Nucleus,GSTM4,4.29886172878077
Nucleus,UBTFL11,0.138180569850535
Nucleus,FOXP4,1.70234275583907
Nucleus,COL3A1,-0.360971662341227
Nucleus,PGGT1B,3.1206238300294
Nucleus,HOXB4,1.89065583544674
Nucleus,BCL11B,0.423160978896977
Nucleus,ATP2A1,0.991012466758146
Nucleus,OSBPL6,1.54178927824445
Nucleus,EXOSC1,4.94867803327146
Nucleus,LRRFIP2,4.50351794097046
Nucleus,LTA4H,4.39800897627055
Nucleus,ZNF219,3.92125815876834
Nucleus,CACNA1G,0.8543908199461
Nucleus,CDK5RAP3,4.04526147419888
Nucleus,CYLD,1.29470034757844
Nucleus,MANBA,2.90943105360071
Nucleus,MR1,0.949835862499101
Nucleus,ZNF391,0.4057734388662
Nucleus,APOBEC3G,1.7173492306814
Nucleus,DNM3OS,3.62506546441091
Nucleus,HAGHL,1.27813988556614
Nucleus,ZC3H8,4.33986078791069
Nucleus,HOMER2,0.866241596337997
Nucleus,OVGP1,0.998594422330255
Nucleus,RRP8,2.60820309389332
Nucleus,STK31,-0.24684639687936
Nucleus,FARSBP1,0.675905534472755
Nucleus,ISOC2,3.00414201424212
Nucleus,AK5,-0.553193505247622
Nucleus,FAM196B,-0.0982204990540532
Nucleus,GTF3C1,3.22521735012928
Nucleus,PRKACA,1.61680343787691
Nucleus,TCL6,1.54358436232476
Nucleus,MAP7,-0.112797157951214
Nucleus,HTR3A,-0.414627871310128
Nucleus,ZFP3,1.93375661148387
Nucleus,ZNF563,0.571704043966812
Nucleus,ZNF224,2.12997829404128
Nucleus,KCNF1,-0.902535946571171
Nucleus,FSD2,-0.557402838859672
Nucleus,C4orf29,1.5338735587879
Nucleus,LRRC37A9P,1.33604672090061
Nucleus,ASGR1,3.06652700108214
Nucleus,ATG9B,1.05864531931631
Nucleus,SPA17,0.222888994991281
Nucleus,NBEA,0.872653285350396
Nucleus,RAB37,-0.33282575263777
Nucleus,RFX2,1.35514049997244
Nucleus,C12orf29,3.9794568683185
Nucleus,POP4,-0.0931691224537345
Nucleus,CFAP58,-0.835267968349538
Nucleus,SCUBE3,-0.0430118040888046
Nucleus,KIAA1407,2.09030644170268
Nucleus,PMM1,3.65123181727344
Nucleus,PHF21A,2.45755209836629
Nucleus,SNAP47,-0.00268789760684584
Nucleus,TBC1D30,1.13518076266364
Nucleus,PTGR2,5.72854264608116
Nucleus,SCAMP2,3.38676638711613
Nucleus,ZNF385B,-0.809515980338389
Nucleus,HRK,1.03011203822401
Nucleus,L3MBTL1,4.20028989255998
Nucleus,WDR60,4.305029217282
Nucleus,C9orf85,1.12422994983071
Nucleus,GNAI2,3.38566703669301
Nucleus,C18orf32,2.51393346995786
Nucleus,TNFAIP8L3,-1.34836944296115
Nucleus,MAEA,3.96531597189861
Nucleus,HSD11B2,0.67242090559593
Nucleus,MAP3K11,4.60364150321224
Nucleus,HAUS3,2.65945916768897
Nucleus,ZNF606,5.09889873766863
Nucleus,PEX1,4.92787225344251
Nucleus,SMPD3,1.39227480599913
Nucleus,GABPB2,1.01245120237458
Nucleus,DENND2A,0.0147583300261778
Nucleus,DDX19A,4.97935963700594
Nucleus,RPA4,3.00765906460798
Nucleus,CPEB4,0.936891882795212
Nucleus,ZNF678,1.15494778728167
Nucleus,PARP6,5.14515284617242
Nucleus,DNAJA3,4.07603354516177
Nucleus,DAW1,0.0308178581109628
Nucleus,RND2,0.0927736468553077
Nucleus,SAMD9L,0.444059608442158
Nucleus,TRIM41,3.65710209514615
Nucleus,CDSN,-1.45081067826337
Nucleus,CD81,1.9970995970954
Nucleus,BRWD1,1.98654391146965
Nucleus,DENND2C,0.495797090746045
Nucleus,SAMM50,5.40779735457763
Nucleus,C4orf33,1.01615435454191
Nucleus,MTHFD1,2.61678619124701
Nucleus,TMC5,0.39015328835687
Nucleus,CAMTA1,1.20839733374217
Nucleus,SAFB,4.1646233346216
Nucleus,CAMK1D,0.930301886138055
Nucleus,PAPPA,0.0673149762259708
Nucleus,FGFR1OP2,4.33961255368715
Nucleus,PCDHB7,0.143225732352678
Nucleus,NBPF17P,0.779284516408627
Nucleus,NXPH3,0.029986215925503
Nucleus,IZUMO1,0.281823118093094
Nucleus,CLK3,2.55969605180714
Nucleus,CEP85L,1.30147689525443
Nucleus,ZNF792,0.631234052985153
Nucleus,DNAJC28,0.647578537599055
Nucleus,ITM2B,3.16246294427211
Nucleus,EIF4G2,5.08703919973533
Nucleus,ACACB,0.2587607429514
Nucleus,MIAT,3.13858223925928
Nucleus,TECR,4.29778190726917
Nucleus,ZNF514,4.68076266885247
Nucleus,FGF17,-0.114793480410586
Nucleus,MGRN1,2.82868074416917
Nucleus,MAMSTR,0.592005940990132
Nucleus,MIR4458HG,2.75315301234369
Nucleus,KCNA3,0.689318883901859
Nucleus,HIST1H2BN,2.33895039345677
Nucleus,ABCG4,0.727079433386193
Nucleus,DUSP28,2.35629437270073
Nucleus,ASPRV1,0.589882912381192
Nucleus,TMEM189,1.40428777432386
Nucleus,RBM26,2.84358327758491
Nucleus,IRF1,3.46734699428026
Nucleus,WSCD1,-0.603907899685232
Nucleus,C16orf70,3.98853877615406
Nucleus,CCDC171,1.37377107241497
Nucleus,ZMAT5,3.51519852781566
Nucleus,HAP1,0.558492897613773
Nucleus,SMARCA4,4.10280827674779
Nucleus,ZNF532,3.87811660425204
Nucleus,ERCC3,5.04889255265546
Nucleus,ICA1L,0.641671171346096
Nucleus,SCN2B,0.668959200810841
Nucleus,C5AR1,2.79745760498606
Nucleus,FAT4,1.36201219068041
Nucleus,RORA,2.28427360599415
Nucleus,SAMD15,0.617607178832395
Nucleus,CEP63,1.13964238355777
Nucleus,NACA,4.83404673380331
Nucleus,HOXA13,0.0171065171522391
Nucleus,GUCY1B2,0.205884472765
Nucleus,PLEKHA5,4.30349491597871
Nucleus,ZNF230,1.31565041460095
Nucleus,JAG2,-0.0595158424374199
Nucleus,ADRB2,1.48068377590033
Nucleus,TXNRD3,-0.122759650278555
Nucleus,MRPS27,4.46166724494553
Nucleus,PWAR5,4.84975432329361
Nucleus,TIGD6,1.27698486723479
Nucleus,NEU1,2.40569318333338
Nucleus,PCSK1,-1.01665157679003
Nucleus,RNF224,-0.844226173153609
Nucleus,ZPLD1,1.01684997436535
Nucleus,TTC13,0.695093218162148
Nucleus,SOAT2,-0.750484702868479
Nucleus,PPIP5K2,2.72676893713535
Nucleus,PCDHGA5,0.800182912402587
Nucleus,CYB561A3,4.06040838639593
Nucleus,KCNQ1OT1,2.84031372009436
Nucleus,DPY19L2P1,4.45305601343621
Nucleus,AFF3,-0.617955657101982
Nucleus,SLC25A45,1.7484492576426
Nucleus,BMF,0.504279790883216
Nucleus,BCAS4,1.11259584285327
Nucleus,CLDN22,0.984913469958691
Nucleus,APOL4,0.357380956105424
Nucleus,RGS3,0.717071378858843
Nucleus,TRAF3IP2,1.24545196995206
Nucleus,SLC31A2,-0.184990753624716
Nucleus,SNX15,2.58613522147007
Nucleus,TNS4,0.295333587782188
Nucleus,DNAJC10,2.95465002757427
Nucleus,FGF11,1.6400872532296
Nucleus,AIM1,-0.147604334280829
Nucleus,SLC25A26,2.22043955271922
Nucleus,SOBP,0.147904304000839
Nucleus,FAM3A,4.14577765157824
Nucleus,EVL,3.94141087705691
Nucleus,SLC45A1,0.291363113280293
Nucleus,C1orf52,1.32358471557179
Nucleus,ACADSB,0.343264926896373
Nucleus,FBXL20,0.776485201668103
Nucleus,SMAD2,2.71835057356136
Nucleus,HDAC9,0.1884811384856
Nucleus,OSBPL2,4.48463896021415
Nucleus,BLACE,-0.66422607232
Nucleus,BOC,3.01472231558621
Nucleus,ZNF502,1.48410091689479
Nucleus,RAPGEF5,0.983905599893605
Nucleus,XK,-0.158858193751442
Nucleus,PRICKLE1,-0.344824846754206
Nucleus,ATP5S,3.29504959359568
Nucleus,MACF1,1.61760021881301
Nucleus,TRGV5,-0.0650630222004922
Nucleus,ZNF268,1.32101202596979
Nucleus,PELI2,-0.0846287265112541
Nucleus,GPI,5.18445887780508
Nucleus,CCNG2,0.459165776607949
Nucleus,GPC3,-0.571012199797788
Nucleus,TRIM13,1.61756978411092
Nucleus,ZBTB44,1.48551532579958
Nucleus,BFSP1,-0.62175520951798
Nucleus,AGFG2,3.31342842412666
Nucleus,NKD1,0.320889937005329
Nucleus,TBCK,2.67263710420068
Nucleus,LINGO2,-0.692122352406055
Nucleus,ALDH1L1,1.25241266461191
Nucleus,C10orf55,1.16042155790899
Nucleus,C14orf79,0.207788473917898
Nucleus,H2AFJ,1.84453678783175
Nucleus,PAAF1,2.46071911464377
Nucleus,RGS12,3.4119070465629
Nucleus,SYTL4,3.15121508360089
Nucleus,ANKRD26P1,3.10451802845796
Nucleus,MRPS17P1,-0.470529472780577
Nucleus,EML5,0.18814132391121
Nucleus,RPL39,3.73672870427224
Nucleus,SGK494,3.68050863782346
Nucleus,PLCE1,3.01627037066372
Nucleus,PRDM1,0.454726136915892
Nucleus,SMOC2,1.35610178545247
Nucleus,GBP5,-0.548397915948507
Nucleus,JPH2,-0.543306959887301
Nucleus,UBQLN1,4.58369131595592
Nucleus,C3orf70,0.061195546643238
Nucleus,NRIP2,-0.830566637711038
Nucleus,NFYB,-0.453689332612907
Nucleus,ZNF557,1.18733594954204
Nucleus,C14orf37,-0.412640837522236
Nucleus,PRKCG,1.77837404308712
Nucleus,IFT27,4.18505191713179
Nucleus,TEP1,1.76713160940024
Nucleus,GPR135,1.99417545521459
Nucleus,PSG4,0.346454397636402
Nucleus,RAB11FIP4,-0.161988587460395
Nucleus,PPP1R37,1.64229489954609
Nucleus,CCDC122,3.29452760874617
Nucleus,ZNF347,0.986867467815765
Nucleus,CAPRIN2,5.18091525876964
Nucleus,KBTBD8,0.612314001150231
Nucleus,KCNB1,0.628885148875982
Nucleus,KCNT2,1.17649486382511
Nucleus,PRRT4,0.15986373621158
Nucleus,CAPS,1.80380388364712
Nucleus,SAMD5,0.778569993517335
Nucleus,DNLZ,1.23243877320112
Nucleus,GIGYF2,2.56910205556352
Nucleus,DIS3,2.29599192243137
Nucleus,CHMP1B2P,1.30185333597618
Nucleus,SFXN2,3.5713802200186
Nucleus,CDH15,-1.25799416521652
Nucleus,DLX3,0.242409272278606
Nucleus,BRINP1,-0.519506035415633
Nucleus,TNRC18P1,0.0138168674157709
Nucleus,PCAT14,1.60674144631451
Nucleus,ZNF402P,-1.23688776221056
Nucleus,ANO4,-0.136913358825634
Nucleus,SLC36A4,1.9714835621576
Nucleus,ZNF548,2.13616836338654
Nucleus,RPS6KA5,1.82433270248376
Nucleus,DMRTA1,2.82748123999895
Nucleus,DNAH17,0.921153582108758
Nucleus,CCDC121,0.427605472580834
Nucleus,HAVCR2,1.23867029363487
Nucleus,OXTR,2.52447533606978
Nucleus,C1orf220,4.3286371345068
Nucleus,RPL38,4.67717055511281
Nucleus,CRTC1,1.75157230506363
Nucleus,RGS7,-0.350729900450751
Nucleus,C11orf71,1.04390172266353
Nucleus,PDGFB,0.0894910707994111
Nucleus,PCDHA11,0.990471713949549
Nucleus,TRIL,0.0233316653878834
Nucleus,PPAP2C,2.88827386027698
Nucleus,DDN,0.536551696307595
Nucleus,RNF125,0.00237825812902102
Nucleus,DGCR6,1.17123707100856
Nucleus,TMEM151A,0.227484296392943
Nucleus,ADAMTS8,-0.522622814951515
Nucleus,RAF1,4.47866488827159
Nucleus,PAK4,3.19581609710129
Nucleus,RPL3L,-0.00936782467295478
Nucleus,EPHA5,1.04097850830178
Nucleus,AKNA,2.35406253344709
Nucleus,RABL6,2.51429562598527
Nucleus,RCN2,1.73025302411907
Nucleus,PCDHA4,1.82826899967074
Nucleus,PHACTR3,-1.26060282788109
Nucleus,ERCC6,0.781052284233578
Nucleus,FADS2,4.71572266534716
Nucleus,RAB40B,0.486072206543442
Nucleus,TCAF2,0.0606398165850428
Nucleus,PCSK7,3.3045678836699
Nucleus,ZC3H12C,1.37008233422818
Nucleus,C3,-0.465632293349676
Nucleus,SLC22A18,2.46995033019416
Nucleus,TCAP,1.70317274166756
Nucleus,UBXN6,1.00212873415854
Nucleus,CLTCL1,2.35028075675241
Nucleus,ATP6V0A4,-0.26867828902349
Nucleus,PDHB,4.67758861693825
Nucleus,TRA2B,5.54507643676664
Nucleus,OASL,-0.205971488898813
Nucleus,SMAD4,0.996801286737649
Nucleus,S100A1,0.0207094816616863
Nucleus,B3GNT4,2.38384623374802
Nucleus,FAM195B,2.94051642612398
Nucleus,TARBP1,1.30649501571248
Nucleus,SREK1IP1,1.45115439836029
Nucleus,PDK1,4.10978221561585
Nucleus,CHORDC1,5.56744471370805
Nucleus,FZD4,1.79459545536974
Nucleus,PLA2R1,0.998410784377246
Nucleus,ZNF641,1.19161747330546
Nucleus,MOB3B,-0.650264911327618
Nucleus,PPP2R5E,0.984005586084625
Nucleus,B3GALT5,1.22923430829847
Nucleus,CARD8,1.78641111660135
Nucleus,ADAT2,2.41662731008943
Nucleus,ZNF506,-0.0268209931932436
Nucleus,FGF13,0.833425729750993
Nucleus,FAM86B3P,2.54169699403741
Nucleus,IRX6,0.313994261297129
Nucleus,CYB5R1,3.20278988496849
Nucleus,SH3GL2,-0.680692667548893
Nucleus,CFL1P1,-1.68405804925699
Nucleus,PYGO1,0.380555088431688
Nucleus,KCTD19,1.50723683431809
Nucleus,ATP2C2,-0.28569448202305
Nucleus,PCNXL2,2.5361525230664
Nucleus,LRRC66,1.79884187604235
Nucleus,SLC30A4,0.0161078409086592
Nucleus,C15orf57,3.15844312099688
Nucleus,PAX7,-0.508316776306801
Nucleus,RNF103,4.65455425262174
Nucleus,CSRP1,4.79582976622848
Nucleus,SIAE,0.451024230874926
Nucleus,FRMPD3,0.0847109201097589
Nucleus,MVK,4.47440316867218
Nucleus,MAGOHB,4.11470947485287
Nucleus,DDHD1,2.28923253338824
Nucleus,CCNT2,4.15580621854444
Nucleus,ZNF566,1.3443905585056
Nucleus,EPN1,2.36281177258266
Nucleus,DSTN,2.92158059589241
Nucleus,LRRC39,1.78137787732572
Nucleus,HMGB1,0.689641149195412
Nucleus,PCDHA12,0.841996101777851
Nucleus,VWA5A,-1.02784375360447
Nucleus,ANKRD30B,0.443141574235807
Nucleus,RCAN3,-0.477752541839943
Nucleus,OLFML2A,0.11482335796387
Nucleus,KIAA0319,0.0947104805175457
Nucleus,GFY,-0.099968130175897
Nucleus,PCDHA3,0.0410974570104427
Nucleus,MYNN,1.90030851755732
Nucleus,ZNRF1,1.01693142461574
Nucleus,NOXRED1,1.31461217275985
Nucleus,DCAF10,1.2548247052245
Nucleus,ING1,2.02456053840049
Nucleus,FAM46C,-0.120712567664505
Nucleus,MYRF,4.29326736621684
Nucleus,DSEL,1.10102670952677
Nucleus,CAST,5.441107167387
Nucleus,RPS24,1.78362328962666
Nucleus,SNTB1,-0.692514544290833
Nucleus,ZNF570,1.4373515113506
Nucleus,ARRDC4,-0.550976710575969
Nucleus,MRE11A,3.06054015030078
Nucleus,IL4I1,-0.314652712681518
Nucleus,TMEM200C,1.1538823808279
Nucleus,XKR5,1.15430614687323
Nucleus,TET1,0.265058743761271
Nucleus,PTK2B,0.30419914428622
Nucleus,HELB,1.54719724682766
Nucleus,CFAP53,0.600834940517038
Nucleus,GIT2,0.477140623041302
Nucleus,AIG1,1.35018755365487
Nucleus,SLC29A4,1.1465405835616
Nucleus,ITGA2B,-0.34460989186621
Nucleus,RBM28,1.79261009748326
Nucleus,GPR4,-0.756518892828213
Nucleus,CCM2L,-0.342354304911309
Nucleus,WDR66,3.21388315211461
Nucleus,POLN,2.01005303093533
Nucleus,SLC28A2,0.0183509197506002
Nucleus,IL18R1,0.774866335813202
Nucleus,JAM2,0.85378222866792
Nucleus,RSF1,0.678877014871562
Nucleus,TRIM17,1.49077775748787
Nucleus,G6PC3,3.81202014046509
Nucleus,EIF2D,3.85244610303111
Nucleus,DIO2,1.20320744556763
Nucleus,MLC1,-0.333342734975581
Nucleus,ZNF415,0.0848387070176535
Nucleus,PTGIS,0.169574426036367
Nucleus,ADGRD2,0.410713009061843
Nucleus,C1orf147,-1.0148330858424
Nucleus,RTP4,-0.212306036454742
Nucleus,VWCE,1.68191074075213
Nucleus,DLEU7,-0.774577433484227
Nucleus,TPGS2,0.275085521318627
Nucleus,AGAP3,3.5678397329263
Nucleus,TAL1,-0.182612480772598
Nucleus,CACNB3,5.18796269049786
Nucleus,FAM35CP,-0.254217078953075
Nucleus,CCDC17,1.05577937812605
Nucleus,CMSS1,5.28833266272015
Nucleus,ZNF83,1.8539539677798
Nucleus,YLPM1,2.36837315315127
Nucleus,KAT7,3.45888560936192
Nucleus,ARHGAP42,0.182032257081339
Nucleus,WNT4,-0.0818302098849752
Nucleus,CEPT1,5.44705163653557
Nucleus,RALGAPA1,1.81614551111855
Nucleus,CNKSR2,-0.141569635383807
Nucleus,STK25,3.01574689939063
Nucleus,PRRG4,-0.466114812411495
Nucleus,SLC25A16,1.60247229230918
Nucleus,TMEM154,0.333437423189208
Nucleus,CCR6,0.855767324470828
Nucleus,ABAT,-0.585380435632748
Nucleus,GAS7,-0.579136760933631
Nucleus,CCDC138,2.97393629185647
Nucleus,EIF3B,4.74651242303367
Nucleus,COPS5,5.01531769825661
Nucleus,LGI3,-0.119934009022296
Nucleus,WDR61,4.48094236176122
Nucleus,TFG,4.91934511281509
Nucleus,MED17,2.8617792048675
Nucleus,PPM1E,0.12970418978364
Nucleus,METTL8,1.83034525214712
Nucleus,TNRC6C,0.132563865058246
Nucleus,PDZD2,-0.286153208646085
Nucleus,ATOH8,1.42982966670738
Nucleus,SLC10A5,3.26567184487714
Nucleus,FGFR1OP,4.29615254325781
Nucleus,SBF1P1,0.775520370128769
Nucleus,ZNF891,2.61841309300885
Nucleus,ARHGEF4,0.0747870775761017
Nucleus,BTF3L4,1.61536809749692
Nucleus,MTERF1,2.90171691794403
Nucleus,RAP1A,2.1390918406314
Nucleus,SLC46A3,0.545933313410728
Nucleus,PCAT1,1.60089610262822
Nucleus,AP5M1,3.22674199447653
Nucleus,MIR4697HG,2.24986419301333
Nucleus,PARP11,0.443598922258197
Nucleus,SLC27A1,2.98747225548885
Nucleus,SLC25A4,2.10545446486621
Nucleus,FOXG1,1.06985577053004
Nucleus,MEF2C,0.513700089932762
Nucleus,CNTLN,1.54771054541149
Nucleus,TIMP2,4.14456334006218
Nucleus,BACE2,0.437337385968381
Nucleus,ST6GALNAC6,2.67288923910911
Nucleus,VLDLR,0.770660734455179
Nucleus,FOXP3,-0.347441453432515
Nucleus,NLRP3,-0.231518406110552
Nucleus,FOXP1,1.4129556536204
Nucleus,KDM7A,1.23637759831806
Nucleus,FIRRE,1.96701678404665
Nucleus,BEST1,0.744326003253263
Nucleus,ZNF136,1.03193550213746
Nucleus,FAM174B,-0.386779650448346
Nucleus,ZNF107,1.53489203037493
Nucleus,SHROOM2,-0.613420614068269
Nucleus,USH1G,-0.0864057721133237
Nucleus,FAM124A,0.0228478812414861
Nucleus,SOX13,4.38498003928433
Nucleus,NAP1L6,-0.330587561698515
Nucleus,THNSL2,2.3738274834841
Nucleus,XYLT1,-0.0470878837044275
Nucleus,SNX19P2,1.11181265885547
Nucleus,IFNLR1,0.081676635501464
Nucleus,GPRC5B,0.578797920046863
Nucleus,IGFN1,0.891855276678489
Nucleus,MAF,0.249972568378796
Nucleus,PSMG4,4.57421875439382
Nucleus,IL21R,0.101155014460901
Nucleus,FMN1,0.524443878768819
Nucleus,CYP2U1,-0.461440731202654
Nucleus,ACRC,2.23981800644755
Nucleus,IGF2BP1,0.144173538252453
Nucleus,DPF2,4.39377093811481
Nucleus,ABCC2,1.4485902763162
Nucleus,DCTN5,1.71262840898802
Nucleus,SDR16C5,0.234704969383417
Nucleus,STOX2,0.909318039855608
Nucleus,FAM110C,1.71062178302904
Nucleus,LPL,-0.367913124218375
Nucleus,AIM1L,-1.71232415937663
Nucleus,DENND1B,0.462767444306915
Nucleus,CYYR1,-1.13947980027469
Nucleus,GABARAPL3,0.730977360026907
Nucleus,COL17A1,-0.534927515576663
Nucleus,RPS6KA2,-0.295509560750486
Nucleus,U2SURP,2.96887653514472
Nucleus,ME2,1.06003742243268
Nucleus,ITGB3,0.567070240170414
Nucleus,NEK4,-0.0225799928074629
Nucleus,PTGFR,0.39912460052759
Nucleus,BRD7P5,-1.07791799800259
Nucleus,ZNF879,1.07318324207499
Nucleus,WNK3,0.733990869641617
Nucleus,PHLDA1,0.578359043190296
Nucleus,OLA1,3.68847261583159
Nucleus,TLR1,0.931181492990671
Nucleus,EN1,1.13587832610515
Nucleus,MYO6,2.70446409866054
Nucleus,CPEB2,1.01435118224529
Nucleus,NTNG2,0.142910998981741
Nucleus,RUNX2,0.637770667463044
Nucleus,RGMB,0.395707385146801
Nucleus,TMEM198,-0.113894143190724
Nucleus,CXorf23,1.5481027903428
Nucleus,EGFR,0.291357650934842
Nucleus,SMARCC2,3.22095258098702
Nucleus,ZBTB37,2.84212049729489
Nucleus,KYNU,-0.394704867917314
Nucleus,ZNF101,0.560311329166156
Nucleus,AMY2B,-2.0619183866975
Nucleus,SLC9A2,0.268175745508505
Nucleus,OBSCN,0.727800214677838
Nucleus,C11orf63,0.0132628473261027
Nucleus,CPLX1,-0.529123722432251
Nucleus,NUMBL,4.64611458670626
Nucleus,CBLB,0.354982681488694
Nucleus,PTPRN2,-0.161469510187301
Nucleus,ADAMTSL1,0.392119114142344
Nucleus,ZNF547,1.58805774504568
Nucleus,SGPP2,0.0691474788263389
Nucleus,RIMBP2,-0.0521570574370042
Nucleus,SH2D3A,-0.44654477107144
Nucleus,UBP1,5.01068766220297
Nucleus,SLC39A4,1.01490143211815
Nucleus,CARD9,-0.00852337464224678
Nucleus,SDHC,2.26540320086319
Nucleus,RCBTB2,0.722227463316613
Nucleus,SLC35E3,2.4448217112401
Nucleus,CASK,0.48498234923129
Nucleus,AKAP5,0.136039766950745
Nucleus,KIAA0895,-0.0288208050415235
Nucleus,TMPRSS6,-0.999572623412729
Nucleus,WDR27,4.95183162183395
Nucleus,TSGA10,1.99108334840036
Nucleus,GSTO2,0.386621116815405
Nucleus,STS,-0.921571885301969
Nucleus,ZNF470,0.667613684862631
Nucleus,C1orf61,1.12734103842315
Nucleus,DENND3,3.48960407153521
Nucleus,TRHDE,-0.693762998550987
Nucleus,COPS2,1.24546501582204
Nucleus,C1QTNF1,0.906335205627894
Nucleus,CNTNAP2,0.194985057124259
Nucleus,ZNF154,0.0071822880885729
Nucleus,GTF2IRD1,1.72338657140121
Nucleus,MRPS30,1.60005561937588
Nucleus,HECW1,-1.51140085172923
Nucleus,TRPV1,2.04008623753288
Nucleus,NFASC,4.48747181933819
Nucleus,MAGEL2,-0.397107740475455
Nucleus,CATSPER1,-0.400982043014684
Nucleus,SYNE2,0.803635406550022
Nucleus,BCO2,1.30493432105538
Nucleus,P2RY1,1.74433376078844
Nucleus,PAQR8,0.579253624323813
Nucleus,MPZL3,-0.087972405340315
Nucleus,PWWP2A,1.07794850172094
Nucleus,HELLPAR,1.12857845941818
Nucleus,NEGR1,0.747869197614228
Nucleus,FLRT1,-0.264873511534459
Nucleus,CRIPAK,1.91353706613125
Nucleus,ZPR1,1.78456963523135
Nucleus,TTC30B,0.169081963937843
Nucleus,MAP9,0.603134355454191
Nucleus,AATK,0.439669309121406
Nucleus,ULK2,-0.42336441429453
Nucleus,LIG3,1.05825044552412
Nucleus,CCDC82,1.70585779812516
Nucleus,RPS6KB2,2.87405443291602
Nucleus,IL17RD,-0.101680528555195
Nucleus,TMEM182,0.932668734632851
Nucleus,FZD9,0.0542093098832026
Nucleus,SUSD2,0.316322539914969
Nucleus,ZADH2,0.972365238128699
Nucleus,BCL11A,1.02262557162382
Nucleus,OXNAD1,3.13120487112625
Nucleus,LRRC57,0.855575362911962
Nucleus,PDLIM2,4.04838267680257
Nucleus,FAM49B,5.72836647511943
Nucleus,TYRO3,1.58690959004216
Nucleus,TTC26,0.100084963425058
Nucleus,MAST4,0.194054588021989
Nucleus,ZNF594,1.54621228347371
Nucleus,BMP6,-0.23999068891153
Nucleus,PKD1L2,3.26680966328661
Nucleus,PCDH7,1.59773682302742
Nucleus,FGF12,0.134968186301639
Nucleus,SYNE4,1.01299744860228
Nucleus,FHDC1,2.14977893002511
Nucleus,UROS,1.30886350023897
Nucleus,ZNHIT6,1.5056564774594
Nucleus,ACER3,1.47895745818407
Nucleus,OTUB2,-0.915453806358689
Nucleus,CD47,4.86558469924916
Nucleus,NBR1,3.37329856668543
Nucleus,SERPINF2,-0.441736302654802
Nucleus,NDEL1,5.16590043689167
Nucleus,ZNF783,1.42952382755007
Nucleus,B4GALNT2,2.11924633871693
Nucleus,NGEF,-0.712455122165777
Nucleus,GBP2,-0.428787666768912
Nucleus,RNASEH2B,2.67656122743408
Nucleus,CERKL,0.309826323850066
Nucleus,PHC3,2.54791397237086
Nucleus,TPRN,2.23207318268324
Nucleus,DERL1,5.25378572746643
Nucleus,MXD1,1.06162291098113
Nucleus,FNTA,5.12836658070722
Nucleus,MRPS31P5,2.9569968559378
Nucleus,ANO5,0.600330887530504
Nucleus,OR2H2,0.821085589412255
Nucleus,ZNF649,0.303215280758756
Nucleus,PTPRB,1.01871680042583
Nucleus,SF3B2,3.80573964119692
Nucleus,DOCK4,-0.065926939511368
Nucleus,SESN3,-0.00765674468531705
Nucleus,PLCB4,1.06554200316367
Nucleus,DISP2,0.356886710097582
Nucleus,NECAB2,0.394809550332838
Nucleus,TRIM73,2.49495729277181
Nucleus,PITPNM3,0.347341828236021
Nucleus,HINFP,2.01176211405876
Nucleus,ZFAND5,1.53771358461383
Nucleus,ZSCAN30,1.26897174764267
Nucleus,ATP10B,-0.0551227329610552
Nucleus,PPP1R3D,0.127414868803317
Nucleus,KRT79,1.5830456045832
Nucleus,SLC7A8,-0.577882895212075
Nucleus,PTPRE,0.162044065501481
Nucleus,DOCK11,-0.796891218822403
Nucleus,DNASE1,2.86541841455185
